,epi_week,date,country,city,newCases,totalCases,state,ibgeID,cod_RegiaoDeSaude,name_RegiaoDeSaude,newDeaths,deaths,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,last_info_date
0,9,2020-02-25,Brazil,Sao_Paulo,1,1,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,0.00811,0.0,SES,2021-05-15
2,9,2020-02-26,Brazil,Sao_Paulo,0,1,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,0.00811,0.0,SES,2021-05-15
4,9,2020-02-27,Brazil,Sao_Paulo,0,1,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,0.00811,0.0,SES,2021-05-15
6,9,2020-02-28,Brazil,Sao_Paulo,1,2,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,0.01623,0.0,SES,2021-05-15
8,9,2020-02-29,Brazil,Sao_Paulo,0,2,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,0.01623,0.0,SES,2021-05-15
10,10,2020-03-01,Brazil,Sao_Paulo,0,2,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,0.01623,0.0,SES,2021-05-15
12,10,2020-03-02,Brazil,Sao_Paulo,0,2,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,0.01623,0.0,SES,2021-05-15
14,10,2020-03-03,Brazil,Sao_Paulo,0,2,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,0.01623,0.0,SES,2021-05-15
16,10,2020-03-04,Brazil,Sao_Paulo,1,3,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,0.02434,0.0,SES,2021-05-15
19,10,2020-03-05,Brazil,Sao_Paulo,3,6,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,0.04868,0.0,SES,2021-05-15
26,10,2020-03-06,Brazil,Sao_Paulo,0,6,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,0.04868,0.0,SES,2021-05-15
35,10,2020-03-07,Brazil,Sao_Paulo,6,12,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,0.09736,0.0,SES,2021-05-15
46,11,2020-03-08,Brazil,Sao_Paulo,3,15,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,0.1217,0.0,SES,2021-05-15
57,11,2020-03-09,Brazil,Sao_Paulo,0,15,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,0.1217,0.0,SES,2021-05-15
70,11,2020-03-10,Brazil,Sao_Paulo,3,18,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,0.14604,0.0,SES,2021-05-15
84,11,2020-03-11,Brazil,Sao_Paulo,11,29,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,0.23529,0.0,SES,2021-05-15
109,11,2020-03-12,Brazil,Sao_Paulo,15,44,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,0.35699000000000003,0.0,SES,2021-05-15
137,11,2020-03-13,Brazil,Sao_Paulo,0,44,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,0.35699000000000003,0.0,SES,2021-05-15
173,11,2020-03-14,Brazil,Sao_Paulo,18,62,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,0.50303,0.0,SES,2021-05-15
209,12,2020-03-15,Brazil,Sao_Paulo,0,62,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,0.50303,0.0,SES,2021-05-15
254,12,2020-03-16,Brazil,Sao_Paulo,83,145,SP,3550308,35016.0,Sao_Paulo,0,0,0.0,1.17645,0.0,SES,2021-05-15
311,12,2020-03-17,Brazil,Sao_Paulo,11,156,SP,3550308,35016.0,Sao_Paulo,1,1,0.00811,1.2657,0.006409999999999999,SES,2021-05-15
386,12,2020-03-18,Brazil,Sao_Paulo,58,214,SP,3550308,35016.0,Sao_Paulo,2,3,0.02434,1.7362799999999998,0.01402,SES,2021-05-15
474,12,2020-03-19,Brazil,Sao_Paulo,45,259,SP,3550308,35016.0,Sao_Paulo,2,5,0.04057,2.10138,0.01931,SES,2021-05-15
594,12,2020-03-20,Brazil,Sao_Paulo,47,306,SP,3550308,35016.0,Sao_Paulo,4,9,0.07302,2.48271,0.029410000000000002,SES,2021-05-15
737,12,2020-03-21,Brazil,Sao_Paulo,0,306,SP,3550308,35016.0,Sao_Paulo,0,9,0.07302,2.48271,0.029410000000000002,SES,2021-05-15
894,13,2020-03-22,Brazil,Sao_Paulo,0,306,SP,3550308,35016.0,Sao_Paulo,0,9,0.07302,2.48271,0.029410000000000002,SES,2021-05-15
1075,13,2020-03-23,Brazil,Sao_Paulo,0,306,SP,3550308,35016.0,Sao_Paulo,0,9,0.07302,2.48271,0.029410000000000002,SES,2021-05-15
1273,13,2020-03-24,Brazil,Sao_Paulo,0,306,SP,3550308,35016.0,Sao_Paulo,0,9,0.07302,2.48271,0.029410000000000002,SES,2021-05-15
1501,13,2020-03-25,Brazil,Sao_Paulo,416,722,SP,3550308,35016.0,Sao_Paulo,35,44,0.35699000000000003,5.8579,0.06094,SES,2021-05-15
1756,13,2020-03-26,Brazil,Sao_Paulo,177,899,SP,3550308,35016.0,Sao_Paulo,9,53,0.43001000000000006,7.29398,0.05895,SES,2021-05-15
2039,13,2020-03-27,Brazil,Sao_Paulo,145,1044,SP,3550308,35016.0,Sao_Paulo,9,62,0.50303,8.47043,0.05939,SES,2021-05-15
2350,13,2020-03-28,Brazil,Sao_Paulo,0,1044,SP,3550308,35016.0,Sao_Paulo,0,62,0.50303,8.47043,0.05939,SES,2021-05-15
2690,14,2020-03-29,Brazil,Sao_Paulo,0,1044,SP,3550308,35016.0,Sao_Paulo,0,62,0.50303,8.47043,0.05939,SES,2021-05-15
3063,14,2020-03-30,Brazil,Sao_Paulo,189,1233,SP,3550308,35016.0,Sao_Paulo,41,103,0.83568,10.00387,0.08354,SES,2021-05-15
3478,14,2020-03-31,Brazil,Sao_Paulo,652,1885,SP,3550308,35016.0,Sao_Paulo,18,121,0.9817299999999999,15.293829999999998,0.06419,SES,2021-05-15
3932,14,2020-04-01,Brazil,Sao_Paulo,533,2418,SP,3550308,35016.0,Sao_Paulo,23,144,1.16834,19.61829,0.05955,SES,2021-05-15
4433,14,2020-04-02,Brazil,Sao_Paulo,397,2815,SP,3550308,35016.0,Sao_Paulo,20,164,1.3306,22.83933,0.05826,SES,2021-05-15
4991,14,2020-04-03,Brazil,Sao_Paulo,387,3202,SP,3550308,35016.0,Sao_Paulo,22,186,1.5091,25.979229999999998,0.058089999999999996,SES,2021-05-15
5587,14,2020-04-04,Brazil,Sao_Paulo,294,3496,SP,3550308,35016.0,Sao_Paulo,26,212,1.72005,28.36458,0.06064,SES,2021-05-15
6224,15,2020-04-05,Brazil,Sao_Paulo,116,3612,SP,3550308,35016.0,Sao_Paulo,8,220,1.7849599999999999,29.305740000000004,0.06091,SES,2021-05-15
6920,15,2020-04-06,Brazil,Sao_Paulo,142,3754,SP,3550308,35016.0,Sao_Paulo,24,244,1.9796799999999999,30.45784,0.065,SES,2021-05-15
7673,15,2020-04-07,Brazil,Sao_Paulo,504,4258,SP,3550308,35016.0,Sao_Paulo,52,296,2.40158,34.54702,0.06952,SES,2021-05-15
8489,15,2020-04-08,Brazil,Sao_Paulo,689,4947,SP,3550308,35016.0,Sao_Paulo,43,339,2.75046,40.13718,0.06853,SES,2021-05-15
9361,15,2020-04-09,Brazil,Sao_Paulo,530,5477,SP,3550308,35016.0,Sao_Paulo,45,384,3.11556,44.4373,0.07011,SES,2021-05-15
10276,15,2020-04-10,Brazil,Sao_Paulo,505,5982,SP,3550308,35016.0,Sao_Paulo,25,409,3.3184,48.53458,0.06837,SES,2021-05-15
11239,15,2020-04-11,Brazil,Sao_Paulo,149,6131,SP,3550308,35016.0,Sao_Paulo,13,422,3.4238699999999995,49.74349,0.06883,SES,2021-05-15
12244,16,2020-04-12,Brazil,Sao_Paulo,221,6352,SP,3550308,35016.0,Sao_Paulo,23,445,3.6104800000000004,51.536559999999994,0.07006,SES,2021-05-15
13288,16,2020-04-13,Brazil,Sao_Paulo,66,6418,SP,3550308,35016.0,Sao_Paulo,11,456,3.69973,52.07204,0.07105,SES,2021-05-15
14386,16,2020-04-14,Brazil,Sao_Paulo,287,6705,SP,3550308,35016.0,Sao_Paulo,56,512,4.15408,54.4006,0.07636,SES,2021-05-15
15559,16,2020-04-15,Brazil,Sao_Paulo,1059,7764,SP,3550308,35016.0,Sao_Paulo,46,558,4.5273,62.99273,0.07187,SES,2021-05-15
16795,16,2020-04-16,Brazil,Sao_Paulo,144,7908,SP,3550308,35016.0,Sao_Paulo,45,603,4.8924,64.16105999999999,0.07625,SES,2021-05-15
18087,16,2020-04-17,Brazil,Sao_Paulo,836,8744,SP,3550308,35016.0,Sao_Paulo,40,643,5.21694,70.9439,0.07354,SES,2021-05-15
19446,16,2020-04-18,Brazil,Sao_Paulo,684,9428,SP,3550308,35016.0,Sao_Paulo,43,686,5.5658199999999995,76.49349000000001,0.07276,SES,2021-05-15
20868,17,2020-04-19,Brazil,Sao_Paulo,240,9668,SP,3550308,35016.0,Sao_Paulo,14,700,5.67941,78.44071,0.0724,SES,2021-05-15
22342,17,2020-04-20,Brazil,Sao_Paulo,147,9815,SP,3550308,35016.0,Sao_Paulo,15,715,5.8011099999999995,79.63339,0.07285,SES,2021-05-15
23860,17,2020-04-21,Brazil,Sao_Paulo,527,10342,SP,3550308,35016.0,Sao_Paulo,38,753,6.10942,83.90916999999999,0.07281,SES,2021-05-15
25434,17,2020-04-22,Brazil,Sao_Paulo,349,10691,SP,3550308,35016.0,Sao_Paulo,25,778,6.31225,86.74076,0.07277,SES,2021-05-15
27070,17,2020-04-23,Brazil,Sao_Paulo,534,11225,SP,3550308,35016.0,Sao_Paulo,134,912,7.39946,91.07334,0.08125,SES,2021-05-15
28800,17,2020-04-24,Brazil,Sao_Paulo,575,11800,SP,3550308,35016.0,Sao_Paulo,98,1010,8.19457,95.73855999999999,0.08559,SES,2021-05-15
30595,17,2020-04-25,Brazil,Sao_Paulo,1298,13098,SP,3550308,35016.0,Sao_Paulo,89,1099,8.91667,106.2698,0.08391,SES,2021-05-15
32461,18,2020-04-26,Brazil,Sao_Paulo,415,13513,SP,3550308,35016.0,Sao_Paulo,15,1114,9.03837,109.63688,0.08244,SES,2021-05-15
34389,18,2020-04-27,Brazil,Sao_Paulo,476,13989,SP,3550308,35016.0,Sao_Paulo,58,1172,9.50895,113.49888,0.08378,SES,2021-05-15
36413,18,2020-04-28,Brazil,Sao_Paulo,1408,15397,SP,3550308,35016.0,Sao_Paulo,149,1321,10.71785,124.9226,0.0858,SES,2021-05-15
38522,18,2020-04-29,Brazil,Sao_Paulo,1241,16638,SP,3550308,35016.0,Sao_Paulo,118,1439,11.675239999999999,134.99137,0.08649,SES,2021-05-15
40710,18,2020-04-30,Brazil,Sao_Paulo,1511,18149,SP,3550308,35016.0,Sao_Paulo,83,1522,12.34865,147.25078,0.08386,SES,2021-05-15
42954,18,2020-05-01,Brazil,Sao_Paulo,938,19087,SP,3550308,35016.0,Sao_Paulo,85,1607,13.03829,154.86118000000002,0.08419,SES,2021-05-15
45274,18,2020-05-02,Brazil,Sao_Paulo,407,19494,SP,3550308,35016.0,Sao_Paulo,54,1661,13.476420000000001,158.16335,0.08521000000000001,SES,2021-05-15
47646,19,2020-05-03,Brazil,Sao_Paulo,328,19822,SP,3550308,35016.0,Sao_Paulo,12,1673,13.57378,160.82456000000002,0.0844,SES,2021-05-15
50071,19,2020-05-04,Brazil,Sao_Paulo,251,20073,SP,3550308,35016.0,Sao_Paulo,10,1683,13.65492,162.86103,0.08384,SES,2021-05-15
52579,19,2020-05-05,Brazil,Sao_Paulo,1067,21140,SP,3550308,35016.0,Sao_Paulo,118,1801,14.6123,171.51807,0.08519,SES,2021-05-15
55152,19,2020-05-06,Brazil,Sao_Paulo,2047,23187,SP,3550308,35016.0,Sao_Paulo,109,1910,15.496670000000002,188.12628,0.08237,SES,2021-05-15
57817,19,2020-05-07,Brazil,Sao_Paulo,1086,24273,SP,3550308,35016.0,Sao_Paulo,76,1986,16.11329,196.93747,0.08182,SES,2021-05-15
60585,19,2020-05-08,Brazil,Sao_Paulo,1094,25367,SP,3550308,35016.0,Sao_Paulo,124,2110,17.11935,205.81357,0.08317999999999999,SES,2021-05-15
63430,19,2020-05-09,Brazil,Sao_Paulo,1420,26787,SP,3550308,35016.0,Sao_Paulo,113,2223,18.036170000000002,217.33465,0.08299,SES,2021-05-15
66334,20,2020-05-10,Brazil,Sao_Paulo,520,27307,SP,3550308,35016.0,Sao_Paulo,43,2266,18.38505,221.55364,0.08298,SES,2021-05-15
69300,20,2020-05-11,Brazil,Sao_Paulo,464,27771,SP,3550308,35016.0,Sao_Paulo,15,2281,18.50675,225.31827,0.08213999999999999,SES,2021-05-15
72322,20,2020-05-12,Brazil,Sao_Paulo,911,28682,SP,3550308,35016.0,Sao_Paulo,124,2405,19.51282,232.70962000000003,0.08385,SES,2021-05-15
75422,20,2020-05-13,Brazil,Sao_Paulo,1720,30402,SP,3550308,35016.0,Sao_Paulo,89,2494,20.23491,246.66473,0.08202999999999999,SES,2021-05-15
78597,20,2020-05-14,Brazil,Sao_Paulo,1471,31873,SP,3550308,35016.0,Sao_Paulo,102,2596,21.062479999999997,258.59959,0.08145,SES,2021-05-15
81877,20,2020-05-15,Brazil,Sao_Paulo,2119,33992,SP,3550308,35016.0,Sao_Paulo,78,2674,21.69533,275.79197,0.07867,SES,2021-05-15
85220,20,2020-05-16,Brazil,Sao_Paulo,1437,35429,SP,3550308,35016.0,Sao_Paulo,118,2792,22.652720000000002,287.45097999999996,0.07881,SES,2021-05-15
88595,21,2020-05-17,Brazil,Sao_Paulo,502,35931,SP,3550308,35016.0,Sao_Paulo,43,2835,23.0016,291.52392000000003,0.0789,SES,2021-05-15
92029,21,2020-05-18,Brazil,Sao_Paulo,257,36188,SP,3550308,35016.0,Sao_Paulo,21,2856,23.171979999999998,293.60908,0.07892,SES,2021-05-15
95536,21,2020-05-19,Brazil,Sao_Paulo,1452,37640,SP,3550308,35016.0,Sao_Paulo,173,3029,24.5756,305.38979,0.08047,SES,2021-05-15
99132,21,2020-05-20,Brazil,Sao_Paulo,1826,39466,SP,3550308,35016.0,Sao_Paulo,106,3135,25.43563,320.20493,0.07944,SES,2021-05-15
102795,21,2020-05-21,Brazil,Sao_Paulo,1985,41451,SP,3550308,35016.0,Sao_Paulo,103,3238,26.271309999999996,336.3101,0.07812000000000001,SES,2021-05-15
106544,21,2020-05-22,Brazil,Sao_Paulo,1522,42973,SP,3550308,35016.0,Sao_Paulo,114,3352,27.196240000000003,348.65875,0.078,SES,2021-05-15
110414,21,2020-05-23,Brazil,Sao_Paulo,1914,44887,SP,3550308,35016.0,Sao_Paulo,139,3491,28.324009999999998,364.18787000000003,0.07777,SES,2021-05-15
114333,22,2020-05-24,Brazil,Sao_Paulo,640,45527,SP,3550308,35016.0,Sao_Paulo,43,3534,28.672890000000002,369.38047,0.07762000000000001,SES,2021-05-15
118284,22,2020-05-25,Brazil,Sao_Paulo,677,46204,SP,3550308,35016.0,Sao_Paulo,21,3555,28.84327,374.87327,0.07694,SES,2021-05-15
122282,22,2020-05-26,Brazil,Sao_Paulo,1350,47554,SP,3550308,35016.0,Sao_Paulo,136,3691,29.9467,385.82641,0.07762000000000001,SES,2021-05-15
126330,22,2020-05-27,Brazil,Sao_Paulo,1710,49264,SP,3550308,35016.0,Sao_Paulo,135,3826,31.042009999999998,399.70038999999997,0.07766,SES,2021-05-15
130444,22,2020-05-28,Brazil,Sao_Paulo,3455,52719,SP,3550308,35016.0,Sao_Paulo,132,3958,32.11299,427.73231,0.07508,SES,2021-05-15
134624,22,2020-05-29,Brazil,Sao_Paulo,3022,55741,SP,3550308,35016.0,Sao_Paulo,158,4116,33.394909999999996,452.25112,0.07384,SES,2021-05-15
138866,22,2020-05-30,Brazil,Sao_Paulo,2878,58619,SP,3550308,35016.0,Sao_Paulo,123,4239,34.39286,475.6016,0.07231,SES,2021-05-15
143139,23,2020-05-31,Brazil,Sao_Paulo,1512,60131,SP,3550308,35016.0,Sao_Paulo,41,4280,34.72551,487.86911,0.07118,SES,2021-05-15
147434,23,2020-06-01,Brazil,Sao_Paulo,995,61126,SP,3550308,35016.0,Sao_Paulo,24,4304,34.92024,495.94198,0.07041,SES,2021-05-15
151778,23,2020-06-02,Brazil,Sao_Paulo,3317,64443,SP,3550308,35016.0,Sao_Paulo,139,4443,36.048,522.85426,0.06894,SES,2021-05-15
156159,23,2020-06-03,Brazil,Sao_Paulo,2334,66777,SP,3550308,35016.0,Sao_Paulo,121,4564,37.02973,541.79102,0.06835,SES,2021-05-15
160585,23,2020-06-04,Brazil,Sao_Paulo,2570,69347,SP,3550308,35016.0,Sao_Paulo,111,4675,37.93032,562.64255,0.06741,SES,2021-05-15
165072,23,2020-06-05,Brazil,Sao_Paulo,2106,71453,SP,3550308,35016.0,Sao_Paulo,130,4805,38.98507,579.72945,0.06725,SES,2021-05-15
169602,23,2020-06-06,Brazil,Sao_Paulo,2408,73861,SP,3550308,35016.0,Sao_Paulo,96,4901,39.76396,599.26661,0.06635,SES,2021-05-15
174164,24,2020-06-07,Brazil,Sao_Paulo,935,74796,SP,3550308,35016.0,Sao_Paulo,19,4920,39.91811,606.85267,0.06577999999999999,SES,2021-05-15
178799,24,2020-06-08,Brazil,Sao_Paulo,903,75699,SP,3550308,35016.0,Sao_Paulo,17,4937,40.05604,614.1791099999999,0.06522,SES,2021-05-15
183468,24,2020-06-09,Brazil,Sao_Paulo,2327,78026,SP,3550308,35016.0,Sao_Paulo,136,5073,41.15947,633.05908,0.06502000000000001,SES,2021-05-15
188177,24,2020-06-10,Brazil,Sao_Paulo,2431,80457,SP,3550308,35016.0,Sao_Paulo,159,5232,42.44951,652.7828400000001,0.06502999999999999,SES,2021-05-15
192925,24,2020-06-11,Brazil,Sao_Paulo,2619,83076,SP,3550308,35016.0,Sao_Paulo,125,5357,43.46368,674.0319400000001,0.06448,SES,2021-05-15
197689,24,2020-06-12,Brazil,Sao_Paulo,2546,85622,SP,3550308,35016.0,Sao_Paulo,123,5480,44.46164,694.68875,0.064,SES,2021-05-15
202467,24,2020-06-13,Brazil,Sao_Paulo,2403,88025,SP,3550308,35016.0,Sao_Paulo,119,5599,45.42714,714.18534,0.06361,SES,2021-05-15
207258,25,2020-06-14,Brazil,Sao_Paulo,3173,91198,SP,3550308,35016.0,Sao_Paulo,24,5623,45.62186,739.92928,0.06166,SES,2021-05-15
212071,25,2020-06-15,Brazil,Sao_Paulo,2250,93448,SP,3550308,35016.0,Sao_Paulo,29,5652,45.85715,758.1845099999999,0.06047999999999999,SES,2021-05-15
216920,25,2020-06-16,Brazil,Sao_Paulo,4228,97676,SP,3550308,35016.0,Sao_Paulo,167,5819,47.21209,792.48813,0.059570000000000005,SES,2021-05-15
221804,25,2020-06-17,Brazil,Sao_Paulo,456,98132,SP,3550308,35016.0,Sao_Paulo,140,5959,48.347970000000004,796.18785,0.06072,SES,2021-05-15
226724,25,2020-06-18,Brazil,Sao_Paulo,398,98530,SP,3550308,35016.0,Sao_Paulo,138,6097,49.46763,799.417,0.06188,SES,2021-05-15
231679,25,2020-06-19,Brazil,Sao_Paulo,6877,105407,SP,3550308,35016.0,Sao_Paulo,158,6255,50.74955,855.2131099999999,0.05934,SES,2021-05-15
236673,25,2020-06-20,Brazil,Sao_Paulo,184,105591,SP,3550308,35016.0,Sao_Paulo,116,6371,51.690709999999996,856.7059800000001,0.06034,SES,2021-05-15
241681,26,2020-06-21,Brazil,Sao_Paulo,949,106540,SP,3550308,35016.0,Sao_Paulo,16,6387,51.82053,864.4056400000001,0.05995,SES,2021-05-15
246707,26,2020-06-22,Brazil,Sao_Paulo,1191,107731,SP,3550308,35016.0,Sao_Paulo,17,6404,51.95845,874.06874,0.05944,SES,2021-05-15
251763,26,2020-06-23,Brazil,Sao_Paulo,2483,110214,SP,3550308,35016.0,Sao_Paulo,179,6583,53.410759999999996,894.2144099999999,0.05973,SES,2021-05-15
256836,26,2020-06-24,Brazil,Sao_Paulo,3047,113261,SP,3550308,35016.0,Sao_Paulo,92,6675,54.1572,918.93605,0.058929999999999996,SES,2021-05-15
261927,26,2020-06-25,Brazil,Sao_Paulo,4050,117311,SP,3550308,35016.0,Sao_Paulo,119,6794,55.122690000000006,951.7954699999999,0.05791,SES,2021-05-15
267054,26,2020-06-26,Brazil,Sao_Paulo,3852,121163,SP,3550308,35016.0,Sao_Paulo,86,6880,55.82045,983.04843,0.05678,SES,2021-05-15
272353,26,2020-06-27,Brazil,Sao_Paulo,1596,122759,SP,3550308,35016.0,Sao_Paulo,102,6982,56.648019999999995,995.9974800000001,0.05687999999999999,SES,2021-05-15
277681,27,2020-06-28,Brazil,Sao_Paulo,1346,124105,SP,3550308,35016.0,Sao_Paulo,21,7003,56.8184,1006.9181699999999,0.056429999999999994,SES,2021-05-15
283022,27,2020-06-29,Brazil,Sao_Paulo,907,125012,SP,3550308,35016.0,Sao_Paulo,23,7026,57.00501,1014.27705,0.0562,SES,2021-05-15
288383,27,2020-06-30,Brazil,Sao_Paulo,2107,127119,SP,3550308,35016.0,Sao_Paulo,136,7162,58.10844,1031.37207,0.05634,SES,2021-05-15
293755,27,2020-07-01,Brazil,Sao_Paulo,2209,129328,SP,3550308,35016.0,Sao_Paulo,96,7258,58.887330000000006,1049.29465,0.05612,SES,2021-05-15
299137,27,2020-07-02,Brazil,Sao_Paulo,5656,134984,SP,3550308,35016.0,Sao_Paulo,112,7370,59.79603,1095.18425,0.0546,SES,2021-05-15
304532,27,2020-07-03,Brazil,Sao_Paulo,2090,137074,SP,3550308,35016.0,Sao_Paulo,109,7479,60.6804,1112.1413400000001,0.054560000000000004,SES,2021-05-15
309940,27,2020-07-04,Brazil,Sao_Paulo,688,137762,SP,3550308,35016.0,Sao_Paulo,118,7597,61.63778000000001,1117.7233800000001,0.05515,SES,2021-05-15
315354,28,2020-07-05,Brazil,Sao_Paulo,2109,139871,SP,3550308,35016.0,Sao_Paulo,24,7621,61.83251,1134.8346199999999,0.05449,SES,2021-05-15
320777,28,2020-07-06,Brazil,Sao_Paulo,360,140231,SP,3550308,35016.0,Sao_Paulo,13,7634,61.93798,1137.7554599999999,0.054439999999999995,SES,2021-05-15
326211,28,2020-07-07,Brazil,Sao_Paulo,2271,142502,SP,3550308,35016.0,Sao_Paulo,109,7743,62.82235,1156.18108,0.05434,SES,2021-05-15
331676,28,2020-07-08,Brazil,Sao_Paulo,2071,144573,SP,3550308,35016.0,Sao_Paulo,121,7864,63.804069999999996,1172.98401,0.05439,SES,2021-05-15
337148,28,2020-07-09,Brazil,Sao_Paulo,2166,146739,SP,3550308,35016.0,Sao_Paulo,100,7964,64.61542,1190.55771,0.054270000000000006,SES,2021-05-15
342628,28,2020-07-10,Brazil,Sao_Paulo,2692,149431,SP,3550308,35016.0,Sao_Paulo,125,8089,65.6296,1212.3990900000001,0.05413,SES,2021-05-15
348111,28,2020-07-11,Brazil,Sao_Paulo,1934,151365,SP,3550308,35016.0,Sao_Paulo,87,8176,66.33547,1228.0904699999999,0.054020000000000006,SES,2021-05-15
353597,29,2020-07-12,Brazil,Sao_Paulo,1441,152806,SP,3550308,35016.0,Sao_Paulo,36,8212,66.62755,1239.78194,0.053739999999999996,SES,2021-05-15
359088,29,2020-07-13,Brazil,Sao_Paulo,1207,154013,SP,3550308,35016.0,Sao_Paulo,19,8231,66.7817,1249.57486,0.053439999999999994,SES,2021-05-15
364585,29,2020-07-14,Brazil,Sao_Paulo,4789,158802,SP,3550308,35016.0,Sao_Paulo,105,8336,67.63362,1288.43011,0.052489999999999995,SES,2021-05-15
370089,29,2020-07-15,Brazil,Sao_Paulo,1524,160326,SP,3550308,35016.0,Sao_Paulo,115,8451,68.56666,1300.79499,0.05271,SES,2021-05-15
375599,29,2020-07-16,Brazil,Sao_Paulo,1916,162242,SP,3550308,35016.0,Sao_Paulo,134,8585,69.65386,1316.34033,0.052910000000000006,SES,2021-05-15
381111,29,2020-07-17,Brazil,Sao_Paulo,1382,163624,SP,3550308,35016.0,Sao_Paulo,111,8696,70.55445,1327.5531,0.05315,SES,2021-05-15
386624,29,2020-07-18,Brazil,Sao_Paulo,1470,165094,SP,3550308,35016.0,Sao_Paulo,74,8770,71.15485,1339.47986,0.05312000000000001,SES,2021-05-15
392140,30,2020-07-19,Brazil,Sao_Paulo,979,166073,SP,3550308,35016.0,Sao_Paulo,8,8778,71.21975,1347.42291,0.052860000000000004,SES,2021-05-15
397659,30,2020-07-20,Brazil,Sao_Paulo,275,166348,SP,3550308,35016.0,Sao_Paulo,21,8799,71.39014,1349.65411,0.0529,SES,2021-05-15
403183,30,2020-07-21,Brazil,Sao_Paulo,1453,167801,SP,3550308,35016.0,Sao_Paulo,121,8920,72.37186,1361.4429300000002,0.05316,SES,2021-05-15
408712,30,2020-07-22,Brazil,Sao_Paulo,3318,171119,SP,3550308,35016.0,Sao_Paulo,105,9025,73.22377,1388.36332,0.052739999999999995,SES,2021-05-15
414243,30,2020-07-23,Brazil,Sao_Paulo,2591,173710,SP,3550308,35016.0,Sao_Paulo,73,9098,73.81605,1409.38524,0.05237000000000001,SES,2021-05-15
419776,30,2020-07-24,Brazil,Sao_Paulo,2480,176190,SP,3550308,35016.0,Sao_Paulo,58,9156,74.28663,1429.50656,0.05197,SES,2021-05-15
425313,30,2020-07-25,Brazil,Sao_Paulo,2925,179115,SP,3550308,35016.0,Sao_Paulo,49,9205,74.68419,1453.23837,0.05139,SES,2021-05-15
430853,31,2020-07-26,Brazil,Sao_Paulo,662,179777,SP,3550308,35016.0,Sao_Paulo,17,9222,74.82212,1458.60946,0.0513,SES,2021-05-15
436395,31,2020-07-27,Brazil,Sao_Paulo,2250,182027,SP,3550308,35016.0,Sao_Paulo,19,9241,74.97628,1476.8647,0.050769999999999996,SES,2021-05-15
441942,31,2020-07-28,Brazil,Sao_Paulo,3681,185708,SP,3550308,35016.0,Sao_Paulo,77,9318,75.60101,1506.73026,0.05018,SES,2021-05-15
