,epi_week,date,country,city,newCases,totalCases,state,ibgeID,cod_RegiaoDeSaude,name_RegiaoDeSaude,newDeaths,deaths,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,last_info_date
447491,31,2020-07-29,Brazil,Sao_Paulo,3119,188827,SP,3550308,35016.0,Sao_Paulo,78,9396,76.23385999999999,1532.0360699999999,0.049760000000000006,SES,2021-05-15
453042,31,2020-07-30,Brazil,Sao_Paulo,4857,193684,SP,3550308,35016.0,Sao_Paulo,74,9470,76.83425,1571.44304,0.048889999999999996,SES,2021-05-15
458594,31,2020-07-31,Brazil,Sao_Paulo,3876,197560,SP,3550308,35016.0,Sao_Paulo,79,9549,77.47522,1602.8907199999999,0.04833,SES,2021-05-15
464149,31,2020-08-01,Brazil,Sao_Paulo,2114,199674,SP,3550308,35016.0,Sao_Paulo,70,9619,78.04316,1620.0425300000002,0.04817,SES,2021-05-15
469705,32,2020-08-02,Brazil,Sao_Paulo,770,200444,SP,3550308,35016.0,Sao_Paulo,15,9634,78.16486,1626.2898699999998,0.048060000000000005,SES,2021-05-15
475263,32,2020-08-03,Brazil,Sao_Paulo,261,200705,SP,3550308,35016.0,Sao_Paulo,10,9644,78.24599,1628.40748,0.04805,SES,2021-05-15
480821,32,2020-08-04,Brazil,Sao_Paulo,2574,203279,SP,3550308,35016.0,Sao_Paulo,58,9702,78.71656999999999,1649.29147,0.04773,SES,2021-05-15
486380,32,2020-08-05,Brazil,Sao_Paulo,2823,206102,SP,3550308,35016.0,Sao_Paulo,104,9806,79.56036999999999,1672.1957,0.047580000000000004,SES,2021-05-15
491940,32,2020-08-06,Brazil,Sao_Paulo,3457,209559,SP,3550308,35016.0,Sao_Paulo,103,9909,80.39605,1700.24386,0.04729,SES,2021-05-15
497502,32,2020-08-07,Brazil,Sao_Paulo,1910,211469,SP,3550308,35016.0,Sao_Paulo,103,10012,81.23174,1715.7405199999998,0.04735,SES,2021-05-15
503065,32,2020-08-08,Brazil,Sao_Paulo,2038,213507,SP,3550308,35016.0,Sao_Paulo,73,10085,81.82401999999999,1732.2757100000001,0.04723,SES,2021-05-15
508628,33,2020-08-09,Brazil,Sao_Paulo,587,214094,SP,3550308,35016.0,Sao_Paulo,14,10099,81.93760999999999,1737.0383,0.04717,SES,2021-05-15
514192,33,2020-08-10,Brazil,Sao_Paulo,235,214329,SP,3550308,35016.0,Sao_Paulo,8,10107,82.00251,1738.94495,0.04716,SES,2021-05-15
519759,33,2020-08-11,Brazil,Sao_Paulo,2915,217244,SP,3550308,35016.0,Sao_Paulo,114,10221,82.92745,1762.5956199999998,0.04705,SES,2021-05-15
525328,33,2020-08-12,Brazil,Sao_Paulo,6896,224140,SP,3550308,35016.0,Sao_Paulo,90,10311,83.65765,1818.5458899999999,0.046,SES,2021-05-15
530900,33,2020-08-13,Brazil,Sao_Paulo,7063,231203,SP,3550308,35016.0,Sao_Paulo,142,10453,84.80976,1875.8511,0.04521,SES,2021-05-15
536473,33,2020-08-14,Brazil,Sao_Paulo,2784,233987,SP,3550308,35016.0,Sao_Paulo,110,10563,85.70224,1898.43891,0.04514,SES,2021-05-15
542047,33,2020-08-15,Brazil,Sao_Paulo,1532,235519,SP,3550308,35016.0,Sao_Paulo,29,10592,85.93753000000001,1910.8687,0.044969999999999996,SES,2021-05-15
547622,34,2020-08-16,Brazil,Sao_Paulo,347,235866,SP,3550308,35016.0,Sao_Paulo,13,10605,86.04301,1913.68406,0.04496,SES,2021-05-15
553198,34,2020-08-17,Brazil,Sao_Paulo,297,236163,SP,3550308,35016.0,Sao_Paulo,20,10625,86.20527,1916.09375,0.044989999999999995,SES,2021-05-15
558774,34,2020-08-18,Brazil,Sao_Paulo,1771,237934,SP,3550308,35016.0,Sao_Paulo,75,10700,86.81378000000001,1930.46265,0.044969999999999996,SES,2021-05-15
564351,34,2020-08-19,Brazil,Sao_Paulo,2181,240115,SP,3550308,35016.0,Sao_Paulo,61,10761,87.3087,1948.15805,0.04482,SES,2021-05-15
569928,34,2020-08-20,Brazil,Sao_Paulo,1649,241764,SP,3550308,35016.0,Sao_Paulo,102,10863,88.13627,1961.5371100000002,0.04493,SES,2021-05-15
575506,34,2020-08-21,Brazil,Sao_Paulo,825,242589,SP,3550308,35016.0,Sao_Paulo,73,10936,88.72855,1968.2307,0.04508,SES,2021-05-15
581085,34,2020-08-22,Brazil,Sao_Paulo,3903,246492,SP,3550308,35016.0,Sao_Paulo,67,11003,89.27215,1999.89745,0.04464,SES,2021-05-15
586665,35,2020-08-23,Brazil,Sao_Paulo,911,247403,SP,3550308,35016.0,Sao_Paulo,20,11023,89.43441999999999,2007.2887899999998,0.04455,SES,2021-05-15
592246,35,2020-08-24,Brazil,Sao_Paulo,327,247730,SP,3550308,35016.0,Sao_Paulo,8,11031,89.49933,2009.94188,0.04453,SES,2021-05-15
597827,35,2020-08-25,Brazil,Sao_Paulo,2441,250171,SP,3550308,35016.0,Sao_Paulo,110,11141,90.39180999999999,2029.7467800000002,0.04453,SES,2021-05-15
603408,35,2020-08-26,Brazil,Sao_Paulo,1892,252063,SP,3550308,35016.0,Sao_Paulo,74,11215,90.9922,2045.09741,0.044489999999999995,SES,2021-05-15
608990,35,2020-08-27,Brazil,Sao_Paulo,2083,254146,SP,3550308,35016.0,Sao_Paulo,63,11278,91.50335,2061.9977,0.04438,SES,2021-05-15
614573,35,2020-08-28,Brazil,Sao_Paulo,2365,256511,SP,3550308,35016.0,Sao_Paulo,66,11344,92.03884000000001,2081.18598,0.044219999999999995,SES,2021-05-15
620157,35,2020-08-29,Brazil,Sao_Paulo,0,256511,SP,3550308,35016.0,Sao_Paulo,0,11344,92.03884000000001,2081.18598,0.044219999999999995,SES,2021-05-15
625741,36,2020-08-30,Brazil,Sao_Paulo,1267,257778,SP,3550308,35016.0,Sao_Paulo,56,11400,92.49319,2091.4657,0.044219999999999995,SES,2021-05-15
631325,36,2020-08-31,Brazil,Sao_Paulo,171,257949,SP,3550308,35016.0,Sao_Paulo,8,11408,92.5581,2092.8531,0.04423,SES,2021-05-15
636909,36,2020-09-01,Brazil,Sao_Paulo,3042,260991,SP,3550308,35016.0,Sao_Paulo,70,11478,93.12604,2117.53418,0.04398,SES,2021-05-15
642493,36,2020-09-02,Brazil,Sao_Paulo,1579,262570,SP,3550308,35016.0,Sao_Paulo,76,11554,93.74266,2130.3452899999997,0.044,SES,2021-05-15
648078,36,2020-09-03,Brazil,Sao_Paulo,2496,265066,SP,3550308,35016.0,Sao_Paulo,57,11611,94.20512,2150.59644,0.0438,SES,2021-05-15
653664,36,2020-09-04,Brazil,Sao_Paulo,1166,266232,SP,3550308,35016.0,Sao_Paulo,55,11666,94.65136,2160.0567,0.04382,SES,2021-05-15
659251,36,2020-09-05,Brazil,Sao_Paulo,1245,267477,SP,3550308,35016.0,Sao_Paulo,51,11717,95.06515,2170.15793,0.04381,SES,2021-05-15
664838,37,2020-09-06,Brazil,Sao_Paulo,290,267767,SP,3550308,35016.0,Sao_Paulo,14,11731,95.17874,2172.51083,0.04381,SES,2021-05-15
670425,37,2020-09-07,Brazil,Sao_Paulo,0,267767,SP,3550308,35016.0,Sao_Paulo,0,11731,95.17874,2172.51083,0.04381,SES,2021-05-15
676012,37,2020-09-08,Brazil,Sao_Paulo,580,268347,SP,3550308,35016.0,Sao_Paulo,9,11740,95.25176,2177.21662,0.04375,SES,2021-05-15
681601,37,2020-09-09,Brazil,Sao_Paulo,1653,270000,SP,3550308,35016.0,Sao_Paulo,116,11856,96.19292,2190.62814,0.043910000000000005,SES,2021-05-15
687190,37,2020-09-10,Brazil,Sao_Paulo,1505,271505,SP,3550308,35016.0,Sao_Paulo,77,11933,96.81765,2202.8388600000003,0.04395,SES,2021-05-15
692779,37,2020-09-11,Brazil,Sao_Paulo,1352,272857,SP,3550308,35016.0,Sao_Paulo,70,12003,97.38559000000001,2213.80823,0.043989999999999994,SES,2021-05-15
698368,37,2020-09-12,Brazil,Sao_Paulo,1316,274173,SP,3550308,35016.0,Sao_Paulo,45,12048,97.7507,2224.48551,0.04394,SES,2021-05-15
703957,38,2020-09-13,Brazil,Sao_Paulo,294,274467,SP,3550308,35016.0,Sao_Paulo,9,12057,97.82372,2226.87086,0.043930000000000004,SES,2021-05-15
709546,38,2020-09-14,Brazil,Sao_Paulo,273,274740,SP,3550308,35016.0,Sao_Paulo,11,12068,97.91296,2229.08583,0.043930000000000004,SES,2021-05-15
715136,38,2020-09-15,Brazil,Sao_Paulo,1501,276241,SP,3550308,35016.0,Sao_Paulo,60,12128,98.39976999999999,2241.2641,0.0439,SES,2021-05-15
720727,38,2020-09-16,Brazil,Sao_Paulo,1442,277683,SP,3550308,35016.0,Sao_Paulo,85,12213,99.08941,2252.9636800000003,0.04398,SES,2021-05-15
726318,38,2020-09-17,Brazil,Sao_Paulo,1510,279193,SP,3550308,35016.0,Sao_Paulo,53,12266,99.51942,2265.21497,0.043930000000000004,SES,2021-05-15
731909,38,2020-09-18,Brazil,Sao_Paulo,1581,280774,SP,3550308,35016.0,Sao_Paulo,42,12308,99.86019,2278.0423100000003,0.04384,SES,2021-05-15
737500,38,2020-09-19,Brazil,Sao_Paulo,1443,282217,SP,3550308,35016.0,Sao_Paulo,68,12376,100.4119,2289.75,0.04385,SES,2021-05-15
743091,39,2020-09-20,Brazil,Sao_Paulo,281,282498,SP,3550308,35016.0,Sao_Paulo,4,12380,100.44436,2292.02988,0.04382,SES,2021-05-15
748683,39,2020-09-21,Brazil,Sao_Paulo,228,282726,SP,3550308,35016.0,Sao_Paulo,4,12384,100.47681,2293.87974,0.0438,SES,2021-05-15
754276,39,2020-09-22,Brazil,Sao_Paulo,1526,284252,SP,3550308,35016.0,Sao_Paulo,44,12428,100.8338,2306.26085,0.04372,SES,2021-05-15
759870,39,2020-09-23,Brazil,Sao_Paulo,1223,285475,SP,3550308,35016.0,Sao_Paulo,50,12478,101.23947,2316.18358,0.04371,SES,2021-05-15
765464,39,2020-09-24,Brazil,Sao_Paulo,1387,286862,SP,3550308,35016.0,Sao_Paulo,26,12504,101.45042,2327.43692,0.04359,SES,2021-05-15
771059,39,2020-09-25,Brazil,Sao_Paulo,1219,288081,SP,3550308,35016.0,Sao_Paulo,43,12547,101.7993,2337.3272,0.04355,SES,2021-05-15
776654,39,2020-09-26,Brazil,Sao_Paulo,1104,289185,SP,3550308,35016.0,Sao_Paulo,46,12593,102.17251999999999,2346.28444,0.04355,SES,2021-05-15
782249,40,2020-09-27,Brazil,Sao_Paulo,123,289308,SP,3550308,35016.0,Sao_Paulo,9,12602,102.24554,2347.28239,0.04356,SES,2021-05-15
787844,40,2020-09-28,Brazil,Sao_Paulo,158,289466,SP,3550308,35016.0,Sao_Paulo,3,12605,102.26988,2348.56431,0.04355,SES,2021-05-15
793439,40,2020-09-29,Brazil,Sao_Paulo,1373,290839,SP,3550308,35016.0,Sao_Paulo,61,12666,102.7648,2359.70406,0.04355,SES,2021-05-15
799034,40,2020-09-30,Brazil,Sao_Paulo,1228,292067,SP,3550308,35016.0,Sao_Paulo,64,12730,103.28406,2369.6673600000004,0.04359,SES,2021-05-15
804629,40,2020-10-01,Brazil,Sao_Paulo,1143,293210,SP,3550308,35016.0,Sao_Paulo,67,12797,103.82766,2378.9410199999998,0.04364,SES,2021-05-15
810224,40,2020-10-02,Brazil,Sao_Paulo,925,294135,SP,3550308,35016.0,Sao_Paulo,43,12840,104.17654,2386.44595,0.04365,SES,2021-05-15
815820,40,2020-10-03,Brazil,Sao_Paulo,1099,295234,SP,3550308,35016.0,Sao_Paulo,51,12891,104.59031999999999,2395.36262,0.043660000000000004,SES,2021-05-15
821416,41,2020-10-04,Brazil,Sao_Paulo,0,295234,SP,3550308,35016.0,Sao_Paulo,0,12891,104.59031999999999,2395.36262,0.043660000000000004,SES,2021-05-15
827012,41,2020-10-05,Brazil,Sao_Paulo,0,295234,SP,3550308,35016.0,Sao_Paulo,0,12891,104.59031999999999,2395.36262,0.043660000000000004,SES,2021-05-15
832608,41,2020-10-06,Brazil,Sao_Paulo,1359,296593,SP,3550308,35016.0,Sao_Paulo,71,12962,105.16638,2406.38878,0.0437,SES,2021-05-15
838204,41,2020-10-07,Brazil,Sao_Paulo,0,296593,SP,3550308,35016.0,Sao_Paulo,0,12962,105.16638,2406.38878,0.0437,SES,2021-05-15
843800,41,2020-10-08,Brazil,Sao_Paulo,1812,298405,SP,3550308,35016.0,Sao_Paulo,94,13056,105.92903999999999,2421.09033,0.04375,SES,2021-05-15
849396,41,2020-10-09,Brazil,Sao_Paulo,872,299277,SP,3550308,35016.0,Sao_Paulo,38,13094,106.23735,2428.16525,0.04375,SES,2021-05-15
854992,41,2020-10-10,Brazil,Sao_Paulo,1210,300487,SP,3550308,35016.0,Sao_Paulo,30,13124,106.48075,2437.9825100000003,0.043680000000000004,SES,2021-05-15
860588,42,2020-10-11,Brazil,Sao_Paulo,418,300905,SP,3550308,35016.0,Sao_Paulo,4,13128,106.51321000000002,2441.37392,0.04363,SES,2021-05-15
866184,42,2020-10-12,Brazil,Sao_Paulo,116,301021,SP,3550308,35016.0,Sao_Paulo,6,13134,106.56188999999999,2442.31508,0.04363,SES,2021-05-15
871780,42,2020-10-13,Brazil,Sao_Paulo,188,301209,SP,3550308,35016.0,Sao_Paulo,8,13142,106.6268,2443.8404100000002,0.04363,SES,2021-05-15
877376,42,2020-10-14,Brazil,Sao_Paulo,1014,302223,SP,3550308,35016.0,Sao_Paulo,54,13196,107.06492,2452.06743,0.043660000000000004,SES,2021-05-15
882972,42,2020-10-15,Brazil,Sao_Paulo,1075,303298,SP,3550308,35016.0,Sao_Paulo,22,13218,107.24342,2460.78938,0.04358,SES,2021-05-15
888568,42,2020-10-16,Brazil,Sao_Paulo,0,303298,SP,3550308,35016.0,Sao_Paulo,0,13218,107.24342,2460.78938,0.04358,SES,2021-05-15
894164,42,2020-10-17,Brazil,Sao_Paulo,2081,305379,SP,3550308,35016.0,Sao_Paulo,65,13283,107.77078999999999,2477.67344,0.0435,SES,2021-05-15
899760,43,2020-10-18,Brazil,Sao_Paulo,92,305471,SP,3550308,35016.0,Sao_Paulo,7,13290,107.82758000000001,2478.41988,0.04351,SES,2021-05-15
905356,43,2020-10-19,Brazil,Sao_Paulo,69,305540,SP,3550308,35016.0,Sao_Paulo,4,13294,107.86003999999998,2478.97971,0.04351,SES,2021-05-15
910952,43,2020-10-20,Brazil,Sao_Paulo,888,306428,SP,3550308,35016.0,Sao_Paulo,43,13337,108.20891999999999,2486.18444,0.043519999999999996,SES,2021-05-15
916548,43,2020-10-21,Brazil,Sao_Paulo,802,307230,SP,3550308,35016.0,Sao_Paulo,21,13358,108.3793,2492.69142,0.04348,SES,2021-05-15
922144,43,2020-10-22,Brazil,Sao_Paulo,847,308077,SP,3550308,35016.0,Sao_Paulo,18,13376,108.52533999999999,2499.5635,0.04342,SES,2021-05-15
927740,43,2020-10-23,Brazil,Sao_Paulo,1430,309507,SP,3550308,35016.0,Sao_Paulo,19,13395,108.6795,2511.16571,0.04328,SES,2021-05-15
933336,43,2020-10-24,Brazil,Sao_Paulo,1186,310693,SP,3550308,35016.0,Sao_Paulo,32,13427,108.93913,2520.78825,0.04322,SES,2021-05-15
938932,44,2020-10-25,Brazil,Sao_Paulo,423,311116,SP,3550308,35016.0,Sao_Paulo,4,13431,108.97158,2524.22023,0.04317,SES,2021-05-15
944528,44,2020-10-26,Brazil,Sao_Paulo,185,311301,SP,3550308,35016.0,Sao_Paulo,1,13432,108.97968999999999,2525.72122,0.04315,SES,2021-05-15
950124,44,2020-10-27,Brazil,Sao_Paulo,1331,312632,SP,3550308,35016.0,Sao_Paulo,19,13451,109.13385,2536.52021,0.04303,SES,2021-05-15
955720,44,2020-10-28,Brazil,Sao_Paulo,1088,313720,SP,3550308,35016.0,Sao_Paulo,46,13497,109.50707,2545.34763,0.043019999999999996,SES,2021-05-15
961316,44,2020-10-29,Brazil,Sao_Paulo,1289,315009,SP,3550308,35016.0,Sao_Paulo,36,13533,109.79915,2555.80585,0.042960000000000005,SES,2021-05-15
966912,44,2020-10-30,Brazil,Sao_Paulo,1256,316265,SP,3550308,35016.0,Sao_Paulo,48,13581,110.1886,2565.9963199999997,0.04294,SES,2021-05-15
972508,44,2020-10-31,Brazil,Sao_Paulo,705,316970,SP,3550308,35016.0,Sao_Paulo,16,13597,110.31841000000001,2571.7163,0.0429,SES,2021-05-15
978104,45,2020-11-01,Brazil,Sao_Paulo,0,316970,SP,3550308,35016.0,Sao_Paulo,0,13597,110.31841000000001,2571.7163,0.0429,SES,2021-05-15
983700,45,2020-11-02,Brazil,Sao_Paulo,376,317346,SP,3550308,35016.0,Sao_Paulo,8,13605,110.38332,2574.76695,0.04287,SES,2021-05-15
989296,45,2020-11-03,Brazil,Sao_Paulo,187,317533,SP,3550308,35016.0,Sao_Paulo,1,13606,110.39143,2576.28416,0.04285,SES,2021-05-15
994892,45,2020-11-04,Brazil,Sao_Paulo,1000,318533,SP,3550308,35016.0,Sao_Paulo,54,13660,110.82956000000001,2584.3976,0.04288,SES,2021-05-15
1000488,45,2020-11-05,Brazil,Sao_Paulo,623,319156,SP,3550308,35016.0,Sao_Paulo,55,13715,111.2758,2589.4522699999998,0.04297,SES,2021-05-15
1006084,45,2020-11-06,Brazil,Sao_Paulo,0,319156,SP,3550308,35016.0,Sao_Paulo,0,13715,111.2758,2589.4522699999998,0.04297,SES,2021-05-15
1011680,45,2020-11-07,Brazil,Sao_Paulo,0,319156,SP,3550308,35016.0,Sao_Paulo,0,13715,111.2758,2589.4522699999998,0.04297,SES,2021-05-15
1017276,46,2020-11-08,Brazil,Sao_Paulo,0,319156,SP,3550308,35016.0,Sao_Paulo,0,13715,111.2758,2589.4522699999998,0.04297,SES,2021-05-15
1022872,46,2020-11-09,Brazil,Sao_Paulo,0,319156,SP,3550308,35016.0,Sao_Paulo,0,13715,111.2758,2589.4522699999998,0.04297,SES,2021-05-15
1028468,46,2020-11-10,Brazil,Sao_Paulo,5306,324462,SP,3550308,35016.0,Sao_Paulo,0,13715,111.2758,2632.5021699999998,0.04227,SES,2021-05-15
1034064,46,2020-11-11,Brazil,Sao_Paulo,946,325408,SP,3550308,35016.0,Sao_Paulo,52,13767,111.69769,2640.1774800000003,0.04231,SES,2021-05-15
1039660,46,2020-11-12,Brazil,Sao_Paulo,1777,327185,SP,3550308,35016.0,Sao_Paulo,73,13840,112.28998,2654.59506,0.0423,SES,2021-05-15
1045256,46,2020-11-13,Brazil,Sao_Paulo,1768,328953,SP,3550308,35016.0,Sao_Paulo,0,13840,112.28998,2668.93962,0.042069999999999996,SES,2021-05-15
1050852,46,2020-11-14,Brazil,Sao_Paulo,1313,330266,SP,3550308,35016.0,Sao_Paulo,109,13949,113.17433999999999,2679.59256,0.04224,SES,2021-05-15
1056448,47,2020-11-15,Brazil,Sao_Paulo,300,330566,SP,3550308,35016.0,Sao_Paulo,3,13952,113.19868000000001,2682.02659,0.042210000000000004,SES,2021-05-15
1062044,47,2020-11-16,Brazil,Sao_Paulo,187,330753,SP,3550308,35016.0,Sao_Paulo,6,13958,113.24736000000001,2683.54381,0.0422,SES,2021-05-15
1067640,47,2020-11-17,Brazil,Sao_Paulo,2256,333009,SP,3550308,35016.0,Sao_Paulo,49,14007,113.64492,2701.8477199999998,0.04206,SES,2021-05-15
1073236,47,2020-11-18,Brazil,Sao_Paulo,1724,334733,SP,3550308,35016.0,Sao_Paulo,60,14067,114.13173,2715.83529,0.04202,SES,2021-05-15
1078832,47,2020-11-19,Brazil,Sao_Paulo,1970,336703,SP,3550308,35016.0,Sao_Paulo,34,14101,114.40758000000001,2731.81876,0.04188,SES,2021-05-15
1084428,47,2020-11-20,Brazil,Sao_Paulo,0,336703,SP,3550308,35016.0,Sao_Paulo,0,14101,114.40758000000001,2731.81876,0.04188,SES,2021-05-15
1090024,47,2020-11-21,Brazil,Sao_Paulo,3834,340537,SP,3550308,35016.0,Sao_Paulo,68,14169,114.9593,2762.9256800000003,0.04161,SES,2021-05-15
1095620,48,2020-11-22,Brazil,Sao_Paulo,498,341035,SP,3550308,35016.0,Sao_Paulo,6,14175,115.00798,2766.96617,0.04156,SES,2021-05-15
1101216,48,2020-11-23,Brazil,Sao_Paulo,305,341340,SP,3550308,35016.0,Sao_Paulo,4,14179,115.04043,2769.4407699999997,0.04154,SES,2021-05-15
1106812,48,2020-11-24,Brazil,Sao_Paulo,1482,342822,SP,3550308,35016.0,Sao_Paulo,37,14216,115.34063,2781.46488,0.04147,SES,2021-05-15
1112408,48,2020-11-25,Brazil,Sao_Paulo,2623,345445,SP,3550308,35016.0,Sao_Paulo,45,14261,115.70573,2802.74643,0.041280000000000004,SES,2021-05-15
1118004,48,2020-11-26,Brazil,Sao_Paulo,1210,346655,SP,3550308,35016.0,Sao_Paulo,47,14308,116.08706000000001,2812.56369,0.04127,SES,2021-05-15
1123600,48,2020-11-27,Brazil,Sao_Paulo,970,347625,SP,3550308,35016.0,Sao_Paulo,32,14340,116.34669,2820.43372,0.04125,SES,2021-05-15
1129196,48,2020-11-28,Brazil,Sao_Paulo,1408,349033,SP,3550308,35016.0,Sao_Paulo,44,14384,116.70369,2831.8574399999998,0.041210000000000004,SES,2021-05-15
1134792,49,2020-11-29,Brazil,Sao_Paulo,589,349622,SP,3550308,35016.0,Sao_Paulo,10,14394,116.78482,2836.63626,0.04117,SES,2021-05-15
1140388,49,2020-11-30,Brazil,Sao_Paulo,290,349912,SP,3550308,35016.0,Sao_Paulo,7,14401,116.84161,2838.98916,0.04116,SES,2021-05-15
1145984,49,2020-12-01,Brazil,Sao_Paulo,2232,352144,SP,3550308,35016.0,Sao_Paulo,69,14470,117.40144,2857.09835,0.041089999999999995,SES,2021-05-15
1151580,49,2020-12-02,Brazil,Sao_Paulo,2059,354203,SP,3550308,35016.0,Sao_Paulo,48,14518,117.79088999999999,2873.80392,0.04099,SES,2021-05-15
1157176,49,2020-12-03,Brazil,Sao_Paulo,2075,356278,SP,3550308,35016.0,Sao_Paulo,84,14602,118.47241000000001,2890.6393,0.04098,SES,2021-05-15
1162772,49,2020-12-04,Brazil,Sao_Paulo,2112,358390,SP,3550308,35016.0,Sao_Paulo,35,14637,118.75639,2907.77488,0.040839999999999994,SES,2021-05-15
1168368,49,2020-12-05,Brazil,Sao_Paulo,2149,360539,SP,3550308,35016.0,Sao_Paulo,56,14693,119.21073999999999,2925.21066,0.04075,SES,2021-05-15
1173964,50,2020-12-06,Brazil,Sao_Paulo,643,361182,SP,3550308,35016.0,Sao_Paulo,5,14698,119.2513,2930.4276,0.04069,SES,2021-05-15
1179560,50,2020-12-07,Brazil,Sao_Paulo,268,361450,SP,3550308,35016.0,Sao_Paulo,7,14705,119.3081,2932.602,0.04068,SES,2021-05-15
1185156,50,2020-12-08,Brazil,Sao_Paulo,2045,363495,SP,3550308,35016.0,Sao_Paulo,56,14761,119.76245,2949.19398,0.04061,SES,2021-05-15
1190752,50,2020-12-09,Brazil,Sao_Paulo,2175,365670,SP,3550308,35016.0,Sao_Paulo,44,14805,120.11944,2966.84071,0.04049,SES,2021-05-15
1196348,50,2020-12-10,Brazil,Sao_Paulo,1996,367666,SP,3550308,35016.0,Sao_Paulo,63,14868,120.63058999999998,2983.03513,0.04044,SES,2021-05-15
1201944,50,2020-12-11,Brazil,Sao_Paulo,1954,369620,SP,3550308,35016.0,Sao_Paulo,38,14906,120.9389,2998.88878,0.04033,SES,2021-05-15
1207540,50,2020-12-12,Brazil,Sao_Paulo,1848,371468,SP,3550308,35016.0,Sao_Paulo,38,14944,121.24721000000001,3013.88242,0.04023,SES,2021-05-15
1213136,51,2020-12-13,Brazil,Sao_Paulo,201,371669,SP,3550308,35016.0,Sao_Paulo,24,14968,121.44193,3015.51322,0.04027,SES,2021-05-15
1218732,51,2020-12-14,Brazil,Sao_Paulo,290,371959,SP,3550308,35016.0,Sao_Paulo,16,14984,121.57175,3017.86611,0.04028,SES,2021-05-15
1224328,51,2020-12-15,Brazil,Sao_Paulo,916,372875,SP,3550308,35016.0,Sao_Paulo,70,15054,122.13968999999999,3025.2980199999997,0.040369999999999996,SES,2021-05-15
1229924,51,2020-12-16,Brazil,Sao_Paulo,0,372875,SP,3550308,35016.0,Sao_Paulo,0,15054,122.13968999999999,3025.2980199999997,0.040369999999999996,SES,2021-05-15
1235520,51,2020-12-17,Brazil,Sao_Paulo,4632,377507,SP,3550308,35016.0,Sao_Paulo,121,15175,123.12141000000001,3062.87947,0.0402,SES,2021-05-15
1241116,51,2020-12-18,Brazil,Sao_Paulo,2025,379532,SP,3550308,35016.0,Sao_Paulo,48,15223,123.51086000000001,3079.30918,0.04011,SES,2021-05-15
1246712,51,2020-12-19,Brazil,Sao_Paulo,2498,382030,SP,3550308,35016.0,Sao_Paulo,43,15266,123.85973999999999,3099.57654,0.03996,SES,2021-05-15
1252308,52,2020-12-20,Brazil,Sao_Paulo,0,382030,SP,3550308,35016.0,Sao_Paulo,0,15266,123.85973999999999,3099.57654,0.03996,SES,2021-05-15
1257904,52,2020-12-21,Brazil,Sao_Paulo,730,382760,SP,3550308,35016.0,Sao_Paulo,14,15280,123.97333,3105.49935,0.03992,SES,2021-05-15
1263500,52,2020-12-22,Brazil,Sao_Paulo,2351,385111,SP,3550308,35016.0,Sao_Paulo,54,15334,124.41145,3124.57404,0.03982,SES,2021-05-15
